CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-10191,Male,0,No,Yes,14,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.54,285.79,No
CUST-10192,Male,0,Yes,No,6,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,76.6,481.28,Yes
CUST-10193,Male,0,Yes,Yes,23,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,96.12,2176.62,Yes
CUST-10194,Male,1,Yes,No,60,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.81,4732.4,No
CUST-10195,Female,0,Yes,No,12,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),79.92,974.18,Yes
CUST-10196,Female,0,No,No,13,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.8,903.09,Yes
CUST-10197,Female,0,No,No,6,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),104.58,668.87,Yes
CUST-10198,Male,1,Yes,Yes,63,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.81,5751.79,No
CUST-10199,Male,0,Yes,No,38,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.5,679.33,No
CUST-10200,Male,0,Yes,No,50,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.97,5552.15,Yes
CUST-10201,Female,0,No,No,52,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,109.69,5722.52,Yes
CUST-10202,Male,1,No,No,40,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.5,741.15,No
CUST-10203,Male,0,Yes,No,8,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),57.16,483.64,No
CUST-10204,Female,0,Yes,No,61,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.61,1306.67,No
CUST-10205,Male,1,No,Yes,8,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.86,721.42,Yes
CUST-10206,Female,0,No,No,34,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.84,757.81,No
CUST-10207,Female,0,Yes,No,60,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.48,3741.73,No
CUST-10208,Female,0,Yes,Yes,57,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.91,5143.61,No
CUST-10209,Male,0,Yes,No,46,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),83.35,3848.0,No
CUST-10210,Male,0,No,Yes,22,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.5,398.67,No
CUST-10211,Male,0,Yes,No,40,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,66.15,2651.99,No
CUST-10212,Male,0,Yes,No,45,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.61,2852.89,No
CUST-10213,Male,0,No,Yes,55,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),78.67,4309.0,No
CUST-10214,Male,1,Yes,No,51,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.5,935.67,No
CUST-10215,Male,0,No,Yes,5,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.57,384.26,Yes
CUST-10216,Female,1,Yes,No,13,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),57.08,744.27,No
CUST-10217,Male,0,Yes,Yes,28,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,68.98,1929.27,No
CUST-10218,Female,1,No,No,62,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,72.89,4484.08,No
CUST-10219,Male,0,Yes,No,24,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.32,2115.5,Yes
CUST-10220,Male,0,No,No,7,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.78,475.41,Yes
CUST-10221,Male,0,No,No,38,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),89.61,3408.96,No
CUST-10222,Female,1,Yes,No,37,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,88.08,3244.14,No
CUST-10223,Female,0,No,No,68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.88,1422.76,No
CUST-10224,Female,0,Yes,No,42,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,96.37,4043.06,No
CUST-10225,Female,0,No,No,5,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,68.9,351.45,No
CUST-10226,Male,0,Yes,No,64,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.07,6094.89,No
CUST-10227,Female,0,No,Yes,50,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,61.12,3076.76,No
CUST-10228,Male,0,Yes,No,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.5,292.96,No
CUST-10229,Male,0,Yes,Yes,53,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.09,4192.6,No
CUST-10230,Female,0,No,No,25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.5,481.36,No
CUST-10231,Female,0,No,No,9,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,78.29,694.43,Yes
CUST-10232,Female,0,Yes,No,38,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.28,3464.26,Yes
CUST-10233,Female,0,Yes,Yes,22,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.51,2067.33,Yes
CUST-10234,Female,0,No,Yes,49,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.1,926.5,No
CUST-10235,Female,0,No,No,68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.21,1269.94,No
CUST-10236,Female,0,Yes,No,15,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.4,847.65,No
CUST-10237,Female,0,Yes,No,65,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,65.71,4265.81,No
CUST-10238,Male,0,Yes,No,54,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,76.72,4137.43,Yes
CUST-10239,Female,0,No,No,30,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),55.52,1699.26,No
CUST-10240,Female,0,Yes,No,20,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.47,1761.1,Yes
CUST-10241,Male,0,Yes,Yes,33,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.43,3332.97,No
CUST-10242,Female,0,No,No,7,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.42,695.94,Yes
CUST-10243,Male,0,Yes,Yes,8,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.74,759.9,Yes
CUST-10244,Male,0,Yes,No,28,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,96.32,2740.54,Yes
CUST-10245,Female,0,Yes,Yes,45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.5,830.48,No
CUST-10246,Male,0,Yes,No,11,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.7,757.59,No
CUST-10247,Male,0,Yes,Yes,31,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,78.6,2417.65,No
CUST-10248,Male,0,No,Yes,12,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,109.81,1294.31,No
CUST-10249,Male,1,Yes,No,51,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),73.7,3788.62,No
CUST-10250,Female,0,No,Yes,44,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.89,2907.81,No
CUST-10251,Male,0,No,Yes,50,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.5,920.55,No
CUST-10252,Female,0,No,No,17,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),76.18,1291.29,Yes
CUST-10253,Male,0,Yes,Yes,35,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.4,3668.3,No
CUST-10254,Male,0,Yes,Yes,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.57,117.57,Yes
CUST-10255,Male,0,Yes,No,29,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.55,1938.46,No
CUST-10256,Male,0,Yes,No,51,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.5,944.41,No
CUST-10257,Female,0,Yes,No,64,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.83,4868.18,No
CUST-10258,Female,0,No,No,4,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.05,349.39,Yes
CUST-10259,Male,0,Yes,No,28,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),96.13,2695.13,No
CUST-10260,Male,0,Yes,Yes,16,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),92.0,1487.6,Yes
CUST-10261,Female,0,Yes,No,63,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),84.21,5261.11,No
CUST-10262,Male,1,No,No,53,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.38,1377.46,No
CUST-10263,Male,0,Yes,No,17,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),103.74,1734.66,Yes
CUST-10264,Male,0,No,No,40,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),61.68,2493.13,No
CUST-10265,Female,0,Yes,Yes,13,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.31,1175.47,Yes
CUST-10266,Female,0,No,No,52,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.5,964.82,No
CUST-10267,Female,1,No,No,58,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,93.11,5423.07,No
CUST-10268,Male,0,Yes,No,37,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),95.81,3542.75,No
CUST-10269,Male,1,Yes,Yes,61,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.87,4432.07,No
CUST-10270,Female,0,Yes,Yes,34,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),66.7,2271.22,No
CUST-10271,Female,1,Yes,Yes,70,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,65.18,4571.2,No
CUST-10272,Female,0,No,No,17,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.33,390.99,No
CUST-10273,Female,0,No,Yes,20,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),83.3,1697.33,No
CUST-10274,Male,0,No,Yes,59,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,73.37,4290.97,No
CUST-10275,Female,0,No,No,69,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.3,1407.23,No
CUST-10276,Male,0,Yes,Yes,33,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,88.36,2949.35,Yes
CUST-10277,Female,0,Yes,No,17,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,104.85,1784.87,Yes
CUST-10278,Male,0,No,No,57,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,61.4,3458.7,No
CUST-10279,Female,0,Yes,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.84,52.57,No
CUST-10280,Female,0,No,No,13,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,95.31,1229.41,Yes
CUST-10281,Female,0,Yes,No,27,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),100.2,2721.02,Yes
CUST-10282,Female,0,Yes,No,70,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),73.83,5176.48,No
CUST-10283,Male,0,No,Yes,59,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.5,4749.18,No
CUST-10284,Female,0,Yes,Yes,6,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.13,415.6,Yes
CUST-10285,Male,0,No,Yes,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.08,538.98,No
CUST-10286,Male,0,No,No,10,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,67.74,692.16,Yes
CUST-10287,Male,0,No,No,51,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,94.59,4792.07,No
CUST-10288,Male,0,No,No,19,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,71.39,1389.9,Yes
CUST-10289,Female,0,No,No,51,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),66.65,3391.43,No
CUST-10290,Male,0,No,Yes,68,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),72.11,4939.81,No
CUST-10291,Male,0,Yes,No,42,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,97.14,4093.22,Yes
CUST-10292,Male,0,Yes,No,57,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,99.24,5657.15,No
CUST-10293,Female,0,No,Yes,68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.65,1610.3,No
CUST-10294,Female,1,Yes,No,38,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.5,722.7,Yes
CUST-10295,Female,0,Yes,Yes,62,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),61.88,3867.12,No
CUST-10296,Female,0,Yes,No,7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.5,110.06,No
CUST-10297,Male,0,No,No,71,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,92.93,6586.06,No
CUST-10298,Male,0,No,Yes,50,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.49,1007.66,No
CUST-10299,Female,0,Yes,No,52,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,97.88,5072.12,No
CUST-10300,Male,1,No,No,26,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.5,481.44,No
CUST-10301,Male,0,No,No,26,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.81,1905.31,No
CUST-10302,Male,0,No,No,19,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),52.64,1014.94,No
CUST-10303,Female,1,No,Yes,9,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.31,664.52,No
CUST-10304,Female,0,No,No,61,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),61.19,3747.28,No
CUST-10305,Male,0,Yes,No,20,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.49,1773.01,Yes
CUST-10306,Female,0,No,No,50,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.9,1158.15,No
CUST-10307,Female,0,Yes,Yes,22,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),93.57,2041.91,No
CUST-10308,Female,0,No,No,13,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),67.65,808.58,Yes
CUST-10309,Female,1,No,No,12,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),71.7,846.85,No
CUST-10310,Female,0,Yes,Yes,10,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.65,969.54,Yes
CUST-10311,Male,0,Yes,No,65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.5,1202.01,No
CUST-10312,Female,0,No,Yes,30,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.73,2499.48,No
CUST-10313,Male,0,Yes,No,8,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),96.15,764.78,No
CUST-10314,Male,0,No,Yes,21,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,65.21,1363.97,No
CUST-10315,Female,0,Yes,No,22,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),73.47,1648.34,No
CUST-10316,Male,0,Yes,No,18,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.86,1099.67,Yes
CUST-10317,Male,0,No,No,66,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,66.6,4408.53,No
CUST-10318,Male,0,No,No,48,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.46,3013.76,No
CUST-10319,Female,0,No,No,44,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),75.9,3387.03,No
CUST-10320,Female,0,Yes,No,9,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.26,611.45,No
CUST-10321,Male,0,No,Yes,67,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),105.35,7069.43,No
CUST-10322,Female,0,No,Yes,54,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,72.45,3926.49,No
CUST-10323,Female,1,No,No,26,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,80.61,2121.1,No
CUST-10324,Female,0,No,Yes,26,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,66.83,1724.75,No
CUST-10325,Female,0,No,No,34,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.17,755.01,No
CUST-10326,Male,0,Yes,No,8,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.32,665.94,Yes
CUST-10327,Male,0,Yes,Yes,10,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,80.95,823.13,No
CUST-10328,Female,0,No,No,48,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),92.77,4460.19,No
CUST-10329,Female,0,Yes,No,55,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.02,3065.96,No
CUST-10330,Male,0,No,No,54,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),66.05,3559.08,No
CUST-10331,Male,0,Yes,No,40,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),84.93,3381.25,No
CUST-10332,Female,0,No,No,15,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.51,1437.04,No
CUST-10333,Male,0,No,Yes,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.5,302.36,No
CUST-10334,Female,1,Yes,No,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.32,424.58,No
CUST-10335,Female,0,Yes,No,62,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),78.07,4831.47,No
CUST-10336,Male,0,Yes,No,46,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,91.64,4212.29,Yes
CUST-10337,Male,0,No,Yes,39,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,72.05,2839.07,No
CUST-10338,Female,0,No,Yes,15,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,63.27,968.95,No
CUST-10339,Female,0,Yes,No,53,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.5,978.15,No
CUST-10340,Male,0,No,No,64,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),76.08,4905.41,No
CUST-10341,Female,1,Yes,No,63,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.5,1172.21,No
CUST-10342,Male,0,Yes,No,16,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,98.19,1584.52,Yes
CUST-10343,Female,0,No,No,70,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,82.42,5731.58,No
CUST-10344,Male,0,Yes,No,66,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.8,5313.97,No
CUST-10345,Male,0,Yes,Yes,13,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,98.82,1305.61,No
